epoch,DE,E,I,loss,mse_odd_even_sol,y0,yL,val_DE,val_E,val_I,val_loss,val_mse_odd_even_sol,val_y0,val_yL
112,-14.304222106933594,"""[40.897404]""","""[0.0024251703]""",53.01612091064453,0.9052934050559998,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
113,-14.179725646972656,"""[40.89868]""","""[0.0024460892]""",52.32044219970703,0.9048739075660706,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
114,-13.591994285583496,"""[40.930004]""","""[0.0024724777]""",51.09384536743164,0.9043042659759521,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
115,-13.04361629486084,"""[40.956066]""","""[0.0024983324]""",50.90805435180664,0.903754472732544,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
116,-12.786417007446289,"""[40.962578]""","""[0.0025205777]""",51.382564544677734,0.9033052325248718,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
117,-12.388553619384766,"""[40.976177]""","""[0.002544363]""",53.89155197143555,0.9028167724609375,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
118,-11.202118873596191,"""[41.029564]""","""[0.0025777512]""",51.565067291259766,0.9020867943763733,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
119,-9.86591911315918,"""[41.081055]""","""[0.002613472]""",51.223060607910156,0.901319146156311,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
120,-9.12839126586914,"""[41.099907]""","""[0.0026431757]""",51.38676452636719,0.9007177948951721,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
121,-9.017574310302734,"""[41.09223]""","""[0.002666233]""",52.15742492675781,0.9002834558486938,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
122,-8.402560234069824,"""[41.10245]""","""[0.0026942703]""",51.72831726074219,0.8997300863265991,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
123,-7.510627746582031,"""[41.118908]""","""[0.00272517]""",51.170780181884766,0.899116039276123,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
124,-6.641307830810547,"""[41.130386]""","""[0.0027559618]""",53.036563873291016,0.8985142707824707,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
125,-5.0934295654296875,"""[41.15219]""","""[0.0027934986]""",51.223548889160156,0.8977764248847961,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
126,-4.020854949951172,"""[41.156113]""","""[0.0028274902]""",51.53008270263672,0.8971347808837891,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
127,-2.6921730041503906,"""[41.1572]""","""[0.0028635897]""",51.15384292602539,0.8964635729789734,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
128,-1.4020781517028809,"""[41.15032]""","""[0.0028995876]""",51.28751754760742,0.8958107829093933,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
129,0.016198158264160156,"""[41.13615]""","""[0.0029364538]""",51.27076721191406,0.8951585292816162,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
130,1.0127935409545898,"""[41.116173]""","""[0.0029710382]""",51.30638122558594,0.894559383392334,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
131,1.635693073272705,"""[41.094955]""","""[0.0030034843]""",51.48644256591797,0.8940017223358154,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
132,2.6269326210021973,"""[41.068108]""","""[0.0030368418]""",51.46784210205078,0.8934407830238342,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
133,3.147733688354492,"""[41.04374]""","""[0.0030681365]""",51.13118362426758,0.8929129242897034,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
134,3.4347400665283203,"""[41.02144]""","""[0.003098035]""",54.095035552978516,0.8924070000648499,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
135,2.6237430572509766,"""[41.01237]""","""[0.003124557]""",51.278324127197266,0.891934871673584,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
136,2.3227882385253906,"""[40.995907]""","""[0.0031520044]""",51.243080139160156,0.8914616107940674,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
137,1.7545795440673828,"""[40.9807]""","""[0.0031778226]""",51.72296905517578,0.8910140991210938,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
138,1.8355674743652344,"""[40.95966]""","""[0.0032054794]""",50.901180267333984,0.8905476927757263,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
139,1.9907727241516113,"""[40.937588]""","""[0.0032327143]""",51.356117248535156,0.8900914788246155,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
140,1.7310295104980469,"""[40.918316]""","""[0.003257671]""",51.45751190185547,0.8896682262420654,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
141,1.0492196083068848,"""[40.900784]""","""[0.003280262]""",50.83536148071289,0.8892810940742493,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
142,0.45372629165649414,"""[40.880882]""","""[0.0033026116]""",50.869388580322266,0.888902485370636,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
143,-0.21060752868652344,"""[40.859253]""","""[0.003323882]""",51.10858917236328,0.8885448575019836,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
144,-1.1431074142456055,"""[40.83485]""","""[0.0033428117]""",50.83903121948242,0.8882302045822144,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
145,-1.8344535827636719,"""[40.808346]""","""[0.0033626545]""",50.79709243774414,0.8879045248031616,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
146,-2.3401107788085938,"""[40.78113]""","""[0.0033830118]""",50.71712875366211,0.8875719308853149,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
147,-2.7944562435150146,"""[40.75307]""","""[0.0034027775]""",50.69169616699219,0.8872504234313965,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
148,-3.1978468894958496,"""[40.72436]""","""[0.0034219294]""",51.39268493652344,0.8869399428367615,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
149,-3.0912132263183594,"""[40.700127]""","""[0.003445014]""",50.665592193603516,0.8865580558776855,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
