epoch,DE,E,I,loss,mse_odd_even_sol,y0,yL,val_DE,val_E,val_I,val_loss,val_mse_odd_even_sol,val_y0,val_yL 
559,4.496460448422113e-08,"""[-0.23582381]""","""[2.1820223e-09]""",1.0,0.9999168515205383,"""[[4.678617e-05]]""","""[[5.0231305e-05]]""",NA,NA,NA,NA,NA,NA,NA
560,4.491417726626423e-08,"""[-0.2328269]""","""[2.2695545e-09]""",1.0,0.9999151825904846,"""[[4.8406575e-05]]""","""[[5.0364502e-05]]""",NA,NA,NA,NA,NA,NA,NA
561,4.487568361355443e-08,"""[-0.22949375]""","""[2.3536955e-09]""",1.0,0.9999135732650757,"""[[5.0234547e-05]]""","""[[5.024592e-05]]""",NA,NA,NA,NA,NA,NA,NA
562,4.484221705070013e-08,"""[-0.22700335]""","""[2.434593e-09]""",1.0,0.9999120831489563,"""[[5.2173265e-05]]""","""[[4.9848168e-05]]""",NA,NA,NA,NA,NA,NA,NA
563,4.481362481101314e-08,"""[-0.22503588]""","""[2.5123437e-09]""",1.0,0.999910831451416,"""[[5.404556e-05]]""","""[[4.9398353e-05]]""",NA,NA,NA,NA,NA,NA,NA
564,4.478813053765407e-08,"""[-0.2238236]""","""[2.5864946e-09]""",1.0,0.9999095797538757,"""[[5.5863544e-05]]""","""[[4.895823e-05]]""",NA,NA,NA,NA,NA,NA,NA
565,4.476766690686418e-08,"""[-0.2219281]""","""[2.656153e-09]""",1.0,0.999908447265625,"""[[5.7458823e-05]]""","""[[4.859294e-05]]""",NA,NA,NA,NA,NA,NA,NA
566,4.4751299554945945e-08,"""[-0.2199718]""","""[2.720229e-09]""",1.0,0.9999073147773743,"""[[5.872507e-05]]""","""[[4.834225e-05]]""",NA,NA,NA,NA,NA,NA,NA
567,4.4737735294120284e-08,"""[-0.21759447]""","""[2.7791383e-09]""",1.0,0.9999063611030579,"""[[5.976812e-05]]""","""[[4.839868e-05]]""",NA,NA,NA,NA,NA,NA,NA
568,4.472871850680349e-08,"""[-0.2150161]""","""[2.831971e-09]""",1.0,0.9999054670333862,"""[[6.045962e-05]]""","""[[4.861242e-05]]""",NA,NA,NA,NA,NA,NA,NA
569,4.4723432068849434e-08,"""[-0.21147211]""","""[2.8786076e-09]""",1.0,0.9999046325683594,"""[[6.086567e-05]]""","""[[4.9093775e-05]]""",NA,NA,NA,NA,NA,NA,NA
570,4.471923276128109e-08,"""[-0.2077647]""","""[2.9213691e-09]""",1.0,0.9999038577079773,"""[[6.107401e-05]]""","""[[4.9626808e-05]]""",NA,NA,NA,NA,NA,NA,NA
571,4.471908710002026e-08,"""[-0.20380135]""","""[2.9583755e-09]""",1.0,0.9999032616615295,"""[[6.10537e-05]]""","""[[5.0291448e-05]]""",NA,NA,NA,NA,NA,NA,NA
572,4.471914394343912e-08,"""[-0.19958304]""","""[2.9926683e-09]""",1.0,0.9999025464057922,"""[[6.103239e-05]]""","""[[5.0935792e-05]]""",NA,NA,NA,NA,NA,NA,NA
573,4.4718987624037254e-08,"""[-0.19511613]""","""[3.023731e-09]""",1.0,0.9999021291732788,"""[[6.0864273e-05]]""","""[[5.155734e-05]]""",NA,NA,NA,NA,NA,NA,NA
574,4.4719161707007515e-08,"""[-0.19063249]""","""[3.0536167e-09]""",1.0,0.999901533126831,"""[[6.0885308e-05]]""","""[[5.2204836e-05]]""",NA,NA,NA,NA,NA,NA,NA
575,4.471887748991321e-08,"""[-0.186362]""","""[3.0808212e-09]""",1.0,0.9999011158943176,"""[[6.1002294e-05]]""","""[[5.2555377e-05]]""",NA,NA,NA,NA,NA,NA,NA
576,4.471639059033805e-08,"""[-0.18212952]""","""[3.1060465e-09]""",1.0,0.9999006390571594,"""[[6.1093204e-05]]""","""[[5.2833922e-05]]""",NA,NA,NA,NA,NA,NA,NA
577,4.471123205007643e-08,"""[-0.17843322]""","""[3.1310377e-09]""",1.0,0.999900221824646,"""[[6.136886e-05]]""","""[[5.2987667e-05]]""",NA,NA,NA,NA,NA,NA,NA
578,4.4704382418103705e-08,"""[-0.17518802]""","""[3.1543237e-09]""",1.0,0.9998999238014221,"""[[6.176579e-05]]""","""[[5.291353e-05]]""",NA,NA,NA,NA,NA,NA,NA
579,4.4698552414956794e-08,"""[-0.1714276]""","""[3.1763965e-09]""",1.0,0.9998996257781982,"""[[6.223206e-05]]""","""[[5.2792908e-05]]""",NA,NA,NA,NA,NA,NA,NA
580,4.468928693768248e-08,"""[-0.16820033]""","""[3.1972152e-09]""",1.0,0.9998992681503296,"""[[6.277089e-05]]""","""[[5.263368e-05]]""",NA,NA,NA,NA,NA,NA,NA
581,4.468061476359253e-08,"""[-0.1649366]""","""[3.2165342e-09]""",1.0,0.9998989105224609,"""[[6.3182524e-05]]""","""[[5.2494863e-05]]""",NA,NA,NA,NA,NA,NA,NA
582,4.4672869847772745e-08,"""[-0.16137235]""","""[3.2339522e-09]""",1.0,0.9998986124992371,"""[[6.357137e-05]]""","""[[5.236624e-05]]""",NA,NA,NA,NA,NA,NA,NA
583,4.466491532184591e-08,"""[-0.15753025]""","""[3.248075e-09]""",1.0,0.999898374080658,"""[[6.378506e-05]]""","""[[5.2329757e-05]]""",NA,NA,NA,NA,NA,NA,NA
584,4.465664460440166e-08,"""[-0.15364453]""","""[3.2619323e-09]""",1.0,0.9998981952667236,"""[[6.390847e-05]]""","""[[5.2326046e-05]]""",NA,NA,NA,NA,NA,NA,NA
585,4.465043446089112e-08,"""[-0.14930415]""","""[3.2739043e-09]""",1.0,0.9998980760574341,"""[[6.3993975e-05]]""","""[[5.254989e-05]]""",NA,NA,NA,NA,NA,NA,NA
586,4.464424208094897e-08,"""[-0.14451349]""","""[3.284136e-09]""",1.0,0.999897837638855,"""[[6.391796e-05]]""","""[[5.271148e-05]]""",NA,NA,NA,NA,NA,NA,NA
587,4.463819536226765e-08,"""[-0.13943939]""","""[3.293434e-09]""",1.0,0.9998977184295654,"""[[6.379884e-05]]""","""[[5.2983218e-05]]""",NA,NA,NA,NA,NA,NA,NA
588,4.4632614049078256e-08,"""[-0.13473272]""","""[3.3020915e-09]""",1.0,0.9998974800109863,"""[[6.359334e-05]]""","""[[5.3267904e-05]]""",NA,NA,NA,NA,NA,NA,NA
589,4.4626457196272895e-08,"""[-0.13006683]""","""[3.3103587e-09]""",1.0,0.999897301197052,"""[[6.345022e-05]]""","""[[5.3659693e-05]]""",NA,NA,NA,NA,NA,NA,NA
590,4.4621511818832005e-08,"""[-0.124686226]""","""[3.3182603e-09]""",1.0,0.9998972415924072,"""[[6.315574e-05]]""","""[[5.3981206e-05]]""",NA,NA,NA,NA,NA,NA,NA
591,4.461433178448715e-08,"""[-0.12000512]""","""[3.3259318e-09]""",1.0,0.9998971819877625,"""[[6.298781e-05]]""","""[[5.428742e-05]]""",NA,NA,NA,NA,NA,NA,NA
592,4.4608032823134636e-08,"""[-0.11524829]""","""[3.334506e-09]""",1.0,0.9998968243598938,"""[[6.282587e-05]]""","""[[5.4585442e-05]]""",NA,NA,NA,NA,NA,NA,NA
593,4.4601787152487304e-08,"""[-0.11055949]""","""[3.344275e-09]""",1.0,0.999896764755249,"""[[6.2698324e-05]]""","""[[5.476147e-05]]""",NA,NA,NA,NA,NA,NA,NA
594,4.459431224290711e-08,"""[-0.10612472]""","""[3.354953e-09]""",1.0,0.9998965263366699,"""[[6.278939e-05]]""","""[[5.4985692e-05]]""",NA,NA,NA,NA,NA,NA,NA
595,4.458586388977892e-08,"""[-0.101876736]""","""[3.3649639e-09]""",1.0,0.9998962879180908,"""[[6.276996e-05]]""","""[[5.5081182e-05]]""",NA,NA,NA,NA,NA,NA,NA
596,4.45775718560526e-08,"""[-0.097867236]""","""[3.3759662e-09]""",1.0,0.9998961687088013,"""[[6.2841464e-05]]""","""[[5.510598e-05]]""",NA,NA,NA,NA,NA,NA,NA
597,4.457069380237044e-08,"""[-0.09364607]""","""[3.3879217e-09]""",1.0,0.9998959898948669,"""[[6.300476e-05]]""","""[[5.5171447e-05]]""",NA,NA,NA,NA,NA,NA,NA
598,4.456197189028899e-08,"""[-0.08946543]""","""[3.4002505e-09]""",1.0,0.9998958110809326,"""[[6.3149e-05]]""","""[[5.5210345e-05]]""",NA,NA,NA,NA,NA,NA,NA
599,4.455526791957709e-08,"""[-0.08488667]""","""[3.4131014e-09]""",1.0,0.9998956322669983,"""[[6.324533e-05]]""","""[[5.5153825e-05]]""",NA,NA,NA,NA,NA,NA,NA
600,4.454745905491109e-08,"""[-0.08057822]""","""[3.4263075e-09]""",1.0,0.9998953938484192,"""[[6.3398744e-05]]""","""[[5.5303437e-05]]""",NA,NA,NA,NA,NA,NA,NA
601,4.4540716004348724e-08,"""[-0.07627424]""","""[3.440498e-09]""",1.0,0.9998950958251953,"""[[6.3473075e-05]]""","""[[5.5393437e-05]]""",NA,NA,NA,NA,NA,NA,NA
602,4.4533379650602e-08,"""[-0.07228737]""","""[3.4541778e-09]""",1.0,0.9998950362205505,"""[[6.352983e-05]]""","""[[5.556603e-05]]""",NA,NA,NA,NA,NA,NA,NA
603,4.4527507014890944e-08,"""[-0.06807982]""","""[3.4687977e-09]""",1.0,0.9998947381973267,"""[[6.353733e-05]]""","""[[5.577362e-05]]""",NA,NA,NA,NA,NA,NA,NA
604,4.452170898616714e-08,"""[-0.06359952]""","""[3.483834e-09]""",1.0,0.9998944997787476,"""[[6.3557454e-05]]""","""[[5.599711e-05]]""",NA,NA,NA,NA,NA,NA,NA
605,4.4516337283084795e-08,"""[-0.059091084]""","""[3.4992265e-09]""",1.0,0.9998942613601685,"""[[6.3543266e-05]]""","""[[5.6197347e-05]]""",NA,NA,NA,NA,NA,NA,NA
606,4.450971502478751e-08,"""[-0.054764275]""","""[3.5154428e-09]""",1.0,0.9998939037322998,"""[[6.354088e-05]]""","""[[5.6499302e-05]]""",NA,NA,NA,NA,NA,NA,NA
607,4.45044712193976e-08,"""[-0.05027753]""","""[3.5313077e-09]""",1.0,0.9998936653137207,"""[[6.34831e-05]]""","""[[5.6799396e-05]]""",NA,NA,NA,NA,NA,NA,NA
608,4.449878687751152e-08,"""[-0.04605112]""","""[3.549607e-09]""",1.0,0.9998934268951416,"""[[6.3472035e-05]]""","""[[5.700229e-05]]""",NA,NA,NA,NA,NA,NA,NA
609,4.449226764791092e-08,"""[-0.041933767]""","""[3.5674776e-09]""",1.0,0.9998930096626282,"""[[6.350913e-05]]""","""[[5.7260775e-05]]""",NA,NA,NA,NA,NA,NA,NA
610,4.448685686497811e-08,"""[-0.037754554]""","""[3.587045e-09]""",1.0,0.9998927116394043,"""[[6.364983e-05]]""","""[[5.7522702e-05]]""",NA,NA,NA,NA,NA,NA,NA
611,4.448109791610477e-08,"""[-0.03361248]""","""[3.6076926e-09]""",1.0,0.9998924732208252,"""[[6.365038e-05]]""","""[[5.7674246e-05]]""",NA,NA,NA,NA,NA,NA,NA
612,4.4474845140030084e-08,"""[-0.02961891]""","""[3.6285555e-09]""",1.0,0.9998921155929565,"""[[6.3846346e-05]]""","""[[5.7940073e-05]]""",NA,NA,NA,NA,NA,NA,NA
613,4.4469601334640174e-08,"""[-0.025615627]""","""[3.6501389e-09]""",1.0,0.9998917579650879,"""[[6.396545e-05]]""","""[[5.8100704e-05]]""",NA,NA,NA,NA,NA,NA,NA
614,4.446280499337263e-08,"""[-0.02179333]""","""[3.6726608e-09]""",1.0,0.999891459941864,"""[[6.41261e-05]]""","""[[5.830006e-05]]""",NA,NA,NA,NA,NA,NA,NA
615,4.445633905447721e-08,"""[-0.018289713]""","""[3.6957144e-09]""",1.0,0.9998911023139954,"""[[6.431195e-05]]""","""[[5.836814e-05]]""",NA,NA,NA,NA,NA,NA,NA
616,4.445107038009155e-08,"""[-0.014434004]""","""[3.7198014e-09]""",1.0,0.9998907446861267,"""[[6.443524e-05]]""","""[[5.854961e-05]]""",NA,NA,NA,NA,NA,NA,NA
617,4.4445041424978626e-08,"""[-0.010513644]""","""[3.744918e-09]""",1.0,0.9998903870582581,"""[[6.4732034e-05]]""","""[[5.8713227e-05]]""",NA,NA,NA,NA,NA,NA,NA
618,4.443937484666094e-08,"""[-0.006696137]""","""[3.7710466e-09]""",1.0,0.9998899698257446,"""[[6.490701e-05]]""","""[[5.887983e-05]]""",NA,NA,NA,NA,NA,NA,NA
619,4.443437617851487e-08,"""[-0.0028216061]""","""[3.7986227e-09]""",1.0,0.9998894333839417,"""[[6.508082e-05]]""","""[[5.912299e-05]]""",NA,NA,NA,NA,NA,NA,NA
620,4.4427544310110534e-08,"""[0.0006661508]""","""[3.827196e-09]""",1.0,0.9998891353607178,"""[[6.525953e-05]]""","""[[5.935989e-05]]""",NA,NA,NA,NA,NA,NA,NA
621,4.442280854277669e-08,"""[0.0047391136]""","""[3.856011e-09]""",1.0,0.9998886585235596,"""[[6.5419415e-05]]""","""[[5.967713e-05]]""",NA,NA,NA,NA,NA,NA,NA
622,4.4417088673753824e-08,"""[0.008546899]""","""[3.886541e-09]""",1.0,0.9998883008956909,"""[[6.550914e-05]]""","""[[5.995403e-05]]""",NA,NA,NA,NA,NA,NA,NA
623,4.44112444597522e-08,"""[0.011850262]""","""[3.917843e-09]""",1.0,0.9998878240585327,"""[[6.57436e-05]]""","""[[6.0205646e-05]]""",NA,NA,NA,NA,NA,NA,NA
624,4.440578749154156e-08,"""[0.015558347]""","""[3.951014e-09]""",1.0,0.9998872876167297,"""[[6.594251e-05]]""","""[[6.052648e-05]]""",NA,NA,NA,NA,NA,NA,NA
625,4.439920431309474e-08,"""[0.018983372]""","""[3.985824e-09]""",1.0,0.9998867511749268,"""[[6.6195265e-05]]""","""[[6.0790735e-05]]""",NA,NA,NA,NA,NA,NA,NA
626,4.439381839915768e-08,"""[0.02275928]""","""[4.0210586e-09]""",1.0,0.9998863339424133,"""[[6.638352e-05]]""","""[[6.1105515e-05]]""",NA,NA,NA,NA,NA,NA,NA
627,4.4388656306182384e-08,"""[0.02616598]""","""[4.058241e-09]""",1.0,0.9998857975006104,"""[[6.661212e-05]]""","""[[6.140617e-05]]""",NA,NA,NA,NA,NA,NA,NA
628,4.438288314645433e-08,"""[0.029554987]""","""[4.0966057e-09]""",1.0,0.9998852610588074,"""[[6.687315e-05]]""","""[[6.1710394e-05]]""",NA,NA,NA,NA,NA,NA,NA
629,4.437723788441872e-08,"""[0.03323664]""","""[4.1366213e-09]""",1.0,0.9998845458030701,"""[[6.714021e-05]]""","""[[6.196794e-05]]""",NA,NA,NA,NA,NA,NA,NA
630,4.437184131234062e-08,"""[0.03647504]""","""[4.1781116e-09]""",1.0,0.9998840093612671,"""[[6.747101e-05]]""","""[[6.229159e-05]]""",NA,NA,NA,NA,NA,NA,NA
631,4.436630618442905e-08,"""[0.03987353]""","""[4.2217696e-09]""",1.0,0.9998833537101746,"""[[6.7738336e-05]]""","""[[6.2626714e-05]]""",NA,NA,NA,NA,NA,NA,NA
632,4.436049039213685e-08,"""[0.043376986]""","""[4.26731e-09]""",1.0,0.9998828172683716,"""[[6.809645e-05]]""","""[[6.294971e-05]]""",NA,NA,NA,NA,NA,NA,NA
633,4.435511513634083e-08,"""[0.046908543]""","""[4.3143777e-09]""",1.0,0.9998820424079895,"""[[6.844559e-05]]""","""[[6.329773e-05]]""",NA,NA,NA,NA,NA,NA,NA
634,4.4349288685907595e-08,"""[0.049973026]""","""[4.36352e-09]""",1.0,0.9998814463615417,"""[[6.87867e-05]]""","""[[6.3644235e-05]]""",NA,NA,NA,NA,NA,NA,NA
635,4.434367539829509e-08,"""[0.052850414]""","""[4.413861e-09]""",1.0,0.9998806715011597,"""[[6.9211106e-05]]""","""[[6.400501e-05]]""",NA,NA,NA,NA,NA,NA,NA
636,4.433784894786186e-08,"""[0.056302138]""","""[4.4650963e-09]""",1.0,0.9998800158500671,"""[[6.9518814e-05]]""","""[[6.44113e-05]]""",NA,NA,NA,NA,NA,NA,NA
637,4.433232447809132e-08,"""[0.059362322]""","""[4.5192587e-09]""",1.0,0.9998793005943298,"""[[6.99456e-05]]""","""[[6.470423e-05]]""",NA,NA,NA,NA,NA,NA,NA
638,4.432612144000814e-08,"""[0.062455077]""","""[4.5751567e-09]""",1.0,0.9998786449432373,"""[[7.0235874e-05]]""","""[[6.5166634e-05]]""",NA,NA,NA,NA,NA,NA,NA
639,4.4320703551647966e-08,"""[0.06554828]""","""[4.6327377e-09]""",1.0,0.9998777508735657,"""[[7.063101e-05]]""","""[[6.557688e-05]]""",NA,NA,NA,NA,NA,NA,NA
640,4.43155023788222e-08,"""[0.068697914]""","""[4.6927395e-09]""",1.0,0.9998769164085388,"""[[7.103501e-05]]""","""[[6.601935e-05]]""",NA,NA,NA,NA,NA,NA,NA
641,4.4310048963325244e-08,"""[0.07190767]""","""[4.756006e-09]""",1.0,0.9998762011528015,"""[[7.143158e-05]]""","""[[6.6398046e-05]]""",NA,NA,NA,NA,NA,NA,NA
642,4.4304748314516473e-08,"""[0.07487855]""","""[4.821166e-09]""",1.0,0.9998752474784851,"""[[7.183587e-05]]""","""[[6.6985114e-05]]""",NA,NA,NA,NA,NA,NA,NA
643,4.4298939627651635e-08,"""[0.07789878]""","""[4.8896283e-09]""",1.0,0.9998744130134583,"""[[7.226217e-05]]""","""[[6.742278e-05]]""",NA,NA,NA,NA,NA,NA,NA
644,4.429367805869333e-08,"""[0.08082012]""","""[4.9614193e-09]""",1.0,0.9998733997344971,"""[[7.279287e-05]]""","""[[6.795653e-05]]""",NA,NA,NA,NA,NA,NA,NA
645,4.4288334777320415e-08,"""[0.08350569]""","""[5.036538e-09]""",1.0,0.9998724460601807,"""[[7.323285e-05]]""","""[[6.848995e-05]]""",NA,NA,NA,NA,NA,NA,NA
646,4.4283506639430925e-08,"""[0.08628321]""","""[5.1131233e-09]""",1.0,0.9998714327812195,"""[[7.381546e-05]]""","""[[6.898339e-05]]""",NA,NA,NA,NA,NA,NA,NA
647,4.4277342681198206e-08,"""[0.089043096]""","""[5.1937574e-09]""",1.0,0.9998704791069031,"""[[7.4337615e-05]]""","""[[6.953234e-05]]""",NA,NA,NA,NA,NA,NA,NA
648,4.4272372434761564e-08,"""[0.09168883]""","""[5.2773785e-09]""",1.0,0.9998694062232971,"""[[7.48506e-05]]""","""[[7.013357e-05]]""",NA,NA,NA,NA,NA,NA,NA
649,4.426744837360275e-08,"""[0.09450002]""","""[5.364235e-09]""",1.0,0.9998683333396912,"""[[7.541014e-05]]""","""[[7.067993e-05]]""",NA,NA,NA,NA,NA,NA,NA
650,4.426183153327656e-08,"""[0.09732721]""","""[5.454474e-09]""",1.0,0.9998672604560852,"""[[7.604173e-05]]""","""[[7.13355e-05]]""",NA,NA,NA,NA,NA,NA,NA
651,4.425650956818572e-08,"""[0.0996569]""","""[5.5484244e-09]""",1.0,0.9998661279678345,"""[[7.665276e-05]]""","""[[7.186299e-05]]""",NA,NA,NA,NA,NA,NA,NA
652,4.425162813959105e-08,"""[0.10223104]""","""[5.6443037e-09]""",1.0,0.9998648166656494,"""[[7.720996e-05]]""","""[[7.254761e-05]]""",NA,NA,NA,NA,NA,NA,NA
653,4.424605393182901e-08,"""[0.10488723]""","""[5.745405e-09]""",1.0,0.9998636841773987,"""[[7.781769e-05]]""","""[[7.315557e-05]]""",NA,NA,NA,NA,NA,NA,NA
654,4.424123645208056e-08,"""[0.10731128]""","""[5.850418e-09]""",1.0,0.9998624324798584,"""[[7.8514764e-05]]""","""[[7.382822e-05]]""",NA,NA,NA,NA,NA,NA,NA
655,4.423568356060059e-08,"""[0.10968782]""","""[5.9601835e-09]""",1.0,0.9998611211776733,"""[[7.9181846e-05]]""","""[[7.4496966e-05]]""",NA,NA,NA,NA,NA,NA,NA
656,4.423151622745536e-08,"""[0.112055]""","""[6.0765513e-09]""",1.0,0.9998597502708435,"""[[7.986751e-05]]""","""[[7.525928e-05]]""",NA,NA,NA,NA,NA,NA,NA
657,4.422609833909519e-08,"""[0.11450719]""","""[6.1957985e-09]""",1.0,0.9998583793640137,"""[[8.062532e-05]]""","""[[7.601685e-05]]""",NA,NA,NA,NA,NA,NA,NA
658,4.422087229727367e-08,"""[0.116885096]""","""[6.3206977e-09]""",1.0,0.9998568892478943,"""[[8.139369e-05]]""","""[[7.678829e-05]]""",NA,NA,NA,NA,NA,NA,NA
659,4.421609034466201e-08,"""[0.11903907]""","""[6.451235e-09]""",1.0,0.9998553991317749,"""[[8.218149e-05]]""","""[[7.756058e-05]]""",NA,NA,NA,NA,NA,NA,NA
660,4.421108457108858e-08,"""[0.12124366]""","""[6.585904e-09]""",1.0,0.9998539090156555,"""[[8.290213e-05]]""","""[[7.845473e-05]]""",NA,NA,NA,NA,NA,NA,NA
661,4.420748922484563e-08,"""[0.123517774]""","""[6.728268e-09]""",1.0,0.9998523592948914,"""[[8.3789484e-05]]""","""[[7.9268386e-05]]""",NA,NA,NA,NA,NA,NA,NA
662,4.42017125124039e-08,"""[0.12562734]""","""[6.875439e-09]""",1.0,0.9998506307601929,"""[[8.461351e-05]]""","""[[8.015594e-05]]""",NA,NA,NA,NA,NA,NA,NA
663,4.41970868791941e-08,"""[0.12761241]""","""[7.027898e-09]""",1.0,0.9998490214347839,"""[[8.548871e-05]]""","""[[8.105194e-05]]""",NA,NA,NA,NA,NA,NA,NA
664,4.4192606907245136e-08,"""[0.1296802]""","""[7.1891586e-09]""",1.0,0.9998473525047302,"""[[8.638078e-05]]""","""[[8.194847e-05]]""",NA,NA,NA,NA,NA,NA,NA
665,4.41876188972401e-08,"""[0.13165747]""","""[7.3558653e-09]""",1.0,0.9998455047607422,"""[[8.7361535e-05]]""","""[[8.295468e-05]]""",NA,NA,NA,NA,NA,NA,NA
666,4.418314247800481e-08,"""[0.13357712]""","""[7.531864e-09]""",1.0,0.9998436570167542,"""[[8.833203e-05]]""","""[[8.395342e-05]]""",NA,NA,NA,NA,NA,NA,NA
667,4.417844579052144e-08,"""[0.1355756]""","""[7.714368e-09]""",1.0,0.9998417496681213,"""[[8.934182e-05]]""","""[[8.494342e-05]]""",NA,NA,NA,NA,NA,NA,NA
668,4.417360344177723e-08,"""[0.13726051]""","""[7.905108e-09]""",1.0,0.9998397827148438,"""[[9.038429e-05]]""","""[[8.603095e-05]]""",NA,NA,NA,NA,NA,NA,NA
669,4.41693188690806e-08,"""[0.13906899]""","""[8.103817e-09]""",1.0,0.9998378157615662,"""[[9.142042e-05]]""","""[[8.709437e-05]]""",NA,NA,NA,NA,NA,NA,NA
670,4.4164053747408616e-08,"""[0.14069968]""","""[8.312224e-09]""",1.0,0.999835729598999,"""[[9.257702e-05]]""","""[[8.8205146e-05]]""",NA,NA,NA,NA,NA,NA,NA
671,4.4160888279520805e-08,"""[0.14257233]""","""[8.52927e-09]""",1.0,0.9998335838317871,"""[[9.370551e-05]]""","""[[8.943263e-05]]""",NA,NA,NA,NA,NA,NA,NA
672,4.41560459307766e-08,"""[0.14413314]""","""[8.755279e-09]""",1.0,0.9998313784599304,"""[[9.492258e-05]]""","""[[9.0534064e-05]]""",NA,NA,NA,NA,NA,NA,NA
673,4.415109700062203e-08,"""[0.14578994]""","""[8.991615e-09]""",1.0,0.999829113483429,"""[[9.607615e-05]]""","""[[9.178017e-05]]""",NA,NA,NA,NA,NA,NA,NA
674,4.4147199673716386e-08,"""[0.14742997]""","""[9.2396375e-09]""",1.0,0.9998267292976379,"""[[9.73918e-05]]""","""[[9.302435e-05]]""",NA,NA,NA,NA,NA,NA,NA
675,4.414260246221602e-08,"""[0.14883009]""","""[9.498013e-09]""",1.0,0.9998243451118469,"""[[9.8660756e-05]]""","""[[9.436625e-05]]""",NA,NA,NA,NA,NA,NA,NA
676,4.413907106481929e-08,"""[0.150384]""","""[9.768173e-09]""",1.0,0.9998218417167664,"""[[9.9973455e-05]]""","""[[9.575422e-05]]""",NA,NA,NA,NA,NA,NA,NA
677,4.413439924633167e-08,"""[0.15179674]""","""[1.0050886e-08]""",1.0,0.999819278717041,"""[[0.00010139]]""","""[[9.711974e-05]]""",NA,NA,NA,NA,NA,NA,NA
678,4.413098508848634e-08,"""[0.15308623]""","""[1.03453806e-08]""",1.0,0.9998165965080261,"""[[0.00010279]]""","""[[9.852568e-05]]""",NA,NA,NA,NA,NA,NA,NA
679,4.4126469589400585e-08,"""[0.15446095]""","""[1.0654991e-08]""",1.0,0.9998138546943665,"""[[0.00010421]]""","""[[0.0001]]""",NA,NA,NA,NA,NA,NA,NA
680,4.412317622382034e-08,"""[0.15580168]""","""[1.0977784e-08]""",1.0,0.9998109936714172,"""[[0.00010575]]""","""[[0.00010156]]""",NA,NA,NA,NA,NA,NA,NA
681,4.411813137039644e-08,"""[0.15707625]""","""[1.1315734e-08]""",1.0,0.9998081922531128,"""[[0.0001074]]""","""[[0.0001031]]""",NA,NA,NA,NA,NA,NA,NA
682,4.4115338937444903e-08,"""[0.1583031]""","""[1.1667587e-08]""",1.0,0.999805212020874,"""[[0.00010892]]""","""[[0.00010472]]""",NA,NA,NA,NA,NA,NA,NA
683,4.411090159806008e-08,"""[0.1595183]""","""[1.203612e-08]""",1.0,0.9998021125793457,"""[[0.00011054]]""","""[[0.00010639]]""",NA,NA,NA,NA,NA,NA,NA
684,4.410706466728698e-08,"""[0.16073194]""","""[1.2421336e-08]""",1.0,0.9997990131378174,"""[[0.00011224]]""","""[[0.00010808]]""",NA,NA,NA,NA,NA,NA,NA
685,4.4103515506321855e-08,"""[0.16174577]""","""[1.2824388e-08]""",1.0,0.9997957348823547,"""[[0.00011402]]""","""[[0.00010987]]""",NA,NA,NA,NA,NA,NA,NA
686,4.409991660736523e-08,"""[0.16283241]""","""[1.3247122e-08]""",1.0,0.9997923374176025,"""[[0.00011581]]""","""[[0.00011168]]""",NA,NA,NA,NA,NA,NA,NA
687,4.409595177889969e-08,"""[0.16393286]""","""[1.3686777e-08]""",1.0,0.9997888803482056,"""[[0.00011763]]""","""[[0.00011358]]""",NA,NA,NA,NA,NA,NA,NA
688,4.409256604276379e-08,"""[0.16491185]""","""[1.4148873e-08]""",1.0,0.9997854828834534,"""[[0.00011955]]""","""[[0.00011547]]""",NA,NA,NA,NA,NA,NA,NA
689,4.408845555303742e-08,"""[0.16597445]""","""[1.4631823e-08]""",1.0,0.9997817277908325,"""[[0.00012145]]""","""[[0.00011745]]""",NA,NA,NA,NA,NA,NA,NA
690,4.4085478378974585e-08,"""[0.16679548]""","""[1.5136807e-08]""",1.0,0.9997780323028564,"""[[0.00012355]]""","""[[0.0001195]]""",NA,NA,NA,NA,NA,NA,NA
691,4.4081335914825104e-08,"""[0.16774818]""","""[1.5665883e-08]""",1.0,0.999774158000946,"""[[0.00012561]]""","""[[0.00012158]]""",NA,NA,NA,NA,NA,NA,NA
692,4.407788622984299e-08,"""[0.16859303]""","""[1.6217836e-08]""",1.0,0.9997702240943909,"""[[0.00012783]]""","""[[0.00012367]]""",NA,NA,NA,NA,NA,NA,NA
693,4.407456799526699e-08,"""[0.16950421]""","""[1.679557e-08]""",1.0,0.9997661709785461,"""[[0.00013]]""","""[[0.00012585]]""",NA,NA,NA,NA,NA,NA,NA
694,4.4071974514281465e-08,"""[0.17030609]""","""[1.7402362e-08]""",1.0,0.9997618794441223,"""[[0.00013226]]""","""[[0.00012814]]""",NA,NA,NA,NA,NA,NA,NA
695,4.4068688254128574e-08,"""[0.17101346]""","""[1.8035333e-08]""",1.0,0.9997575283050537,"""[[0.00013454]]""","""[[0.0001305]]""",NA,NA,NA,NA,NA,NA,NA
696,4.4065014748184694e-08,"""[0.17180611]""","""[1.8699442e-08]""",1.0,0.9997531175613403,"""[[0.000137]]""","""[[0.0001329]]""",NA,NA,NA,NA,NA,NA,NA
